ID;English;Chinese Simplified;Chinese Traditional;Czech;Danish;German;Greek;Finnish;French;Iloko;Indonesian;Italian;Japanese;Korean;Netherlands;Norwege;Polish;Portugese;Spanish;Swedish;Tagalog
1200002833;Maggot;蛆虫;蛆蟲;LARVA;MADDIKE;Made;ΣΚΟΥΛΗΚΙ;Toukka;Larve;IGGES, SUR-IT;BELATUNG;Baco;うじ;구더기;MADE;MARK, ORM;CZERW;Gusano;CRESA;LARV;UOD
1200002835;Magistrate;民政官，执法官;民政官，執法官;MAGISTRÁT;ØVERSTE;Magistrat;ΔΙΟΙΚΗΤΗΣ ΠΟΛΗΣ;Viranomainen;Magistrat;MAHISTRADO;PEJABAT;Magistrato;行政官;행정관, 치안관;MAGISTRAAT;MAGISTRAT;URZĘDNIK;Magistrado(s);MAGISTRADO;POLISDOMARE;MAHISTRADO
1200002855;Maiden;少女;少女;DÍVKA;UNG PIGE;Mädchen;ΚΟΠΕΛΑ;Neito(nen);Jeune fille;BALASANG;GADIS;Fanciulla;乙女;젊은 여자;MEISJE;PIKE, UNG PIKE;PANNA;Donzela;DONCELLA;;DALAGA
1200002860;Malachi;玛拉基;瑪拉基;MALACHIÁŠ;MALAKIAS;Maleachi;ΜΑΛΑΧΙΑΣ;Malakia;Malaki;MALAKIAS;MALEAKHI;Malachia;マラキ;말라기;MALEACHI;MALAKI;MALACHIASZ;Malaquias;MALAQUÍAS;MALAKI;MALAKIAS
1200002870;Malediction;;;ZLOŘEČENÍ;;;;;;;LAKNAT;;呪い;저주의 말;;;ZŁORZECZENIE, PRZEKLINANIE;Invocação do mal;INVOCACIÓN DE MAL;;
1200002875;Malta;马耳他;馬耳他;MALTA (I);MALTA;Malta;ΜΑΛΤΑ;Malta;Malte;MALTA;MALTA;Malta, I;マルタ，I;몰타;MALTA;MALTA;MALTA;Malta;MALTA;MALTA;MALTA
1200002876;Mammon;玛门;瑪門;MAMON;MAMMON;Mammon;ΜΑΜΩΝΑΣ;Mammona;Mammon;MAMMON;MAMON;Mammona;マモン;맘몬;MAMMON;MAMMON;MAMONA;Mamom;MAMONÁS;MAMMON;MAMMON
1200002878;Man;人;人;ČLOVĚK, MUŽ;MENNESKE, MAND;Mensch, Mann;ΑΝΘΡΩΠΟΣ;Ihminen, mies;Homme;TAO, LALAKI;MANUSIA;Uomo;人，男;사람, 남자;MENS, MAN;MENNESKE, MANN;CZŁOWIEK;Homem;HOMBRE;MÄNNISKA, MAN;TAO
1200002884;Mandrake;风茄;風茄;MANDRAGORA;ALRUNE;Mandragore;ΜΑΝΔΡΑΓΟΡΑΣ;Lemmenmarja;Mandragore;MANDRAGORA;DUDAIM;Mandragola;こいなす;합환채;ALRUIN;ALRUNE;MANDRAGORA;Mandrágora;MANDRÁGORA;ALRUNEFRUKT;MANDRAGORAS
1200002887;Manifestation;显现;顯現;OBJEVENÍ SE, ZJEVENÍ;TYDELIG FREMTRÆDEN;Offenbarwerden;ΦΑΝΕΡΩΣΗ;Ilmeiseksi tulo;Manifestation;PANNAKAIPARANGARANG;MANIFESTASI;Manifestazione;顕現;나타나심;MANIFESTATIE, OPENBAARMAKING;TILKJENNEGIVELSE;UJAWNIENIE;Manifestação;MANIFESTACIÓN;TYDLIGT FRAMTRÄDANDE;PAGKAKAHAYAG, PAGHAHAYAG
1200002888;Manna;吗哪;嗎哪;MANNA;MANNA;Manna;ΜΑΝΝΑ;Manna;Manne;MANNA;MANNA;Manna;マナ;만나;MANNA;MANNA;MANNA;Maná;MANÁ;MANNA;MANNA
1200002891;Manslayer;杀人凶手;殺人兇手;ZABIJÁK;MANDDRABER;Totschläger;ΑΝΘΡΩΠΟΚΤΟΝΟΣ;Tappaja;Homicide, meurtrier;NAKAPAPATAY;PEMBUNUH;Omicida;人殺し;살인자;DOODSLAGER;DRAPSMANN;ZABÓJCA;Homicida;HOMICIDA;MANDRÅPARE;MAMAMATAY-TAO
1200002892;Mantle;外衣;外衣;PŘEHOZ;KAPPE;Überwurf;ΜΑΝΔΥΑΣ;Päällysvaippa;Manteau;KAGAY;MANTEL;Mantello;マント;망토;MANTEL;KAPPE;PŁASZCZ;Capa;MANTO;MANTEL;BALABAL
1200002896;Mara;玛拉;瑪拉;MARA;;;ΜΑΡΑ;Maara;Mara;MARA;MARA;Mara;マラ，I;마라, I;;MARA;MARA;Mara, I;MARÁ;MARA;MARA
1200002898;Marble;大理石;大理石;MRAMOR;MARMOR;Marmor;ΜΑΡΜΑΡΟ;Marmori;Marbre;MARMOL;MARMER;Marmo;大理石;대리석;MARMER;MARMOR;MARMUR;Mármore;MÁRMOL;MARMOR;MARMOL
1200002901;Mariner;船员;船員;NÁMOŘNÍK;MATROS;Seeleute;ΝΑΥΤΙΚΟΣ;Merenkulkija;Marin;MARINO;PELAUT;Marinaio;船員;뱃사람;ZEEMAN;SKIPSFOLK, SJØMENN;MARYNARZ;Marujo;MARINERO;SJÖMAN;MARINERO
1200002910;Marketplace;市集广场;市集廣場;TRŽIŠTĚ;TORV;Marktplatz;;Tori;Place du marché;PLASA;PASAR;Mercato;市の立つ広場;장터;MARKTPLAATS;TORG;RYNEK;Feira, mercado;PLAZA DE MERCADO;TORG;PAMILIHAN
1200002912;Marriage;婚姻;婚姻;MANŽELSTVÍ;ÆGTESKAB;Ehe, Heirat;ΓΑΜΟΣ;Avioliitto;Mariage;PANAGASAWA;KAWIN, PERKAWINAN;Matrimonio;結婚;결혼;HUWELIJK;EKTESKAP;MAŁŻEŃSTWO;Casamento;MATRIMONIO;ÄKTENSKAP;PAG-AASAWA
1200002913;Marrow;骨髓;骨髓;MOREK;MARV;Mark;ΜΥΕΛΟΣ;Luuydin;Moelle;PATA;SUMSUM;Midollo;骨髄，髄;골수;MERG;MARG;SZPIK;Tutano (medula);TUÉTANO, MÉDULA;MÄRG;UTAK SA BUTO
1200002916;Marshmallow;药蜀葵;藥蜀葵;PROSKURNÍK;STOKROSE, LÆGESTOKROSE;Eibisch;ΝΕΡΟΜΟΛΟΧΑ;Rohtosalkoruusu;Guimauve;MALBABISKO;MARSMALOW;Altea;うすべにたちあおい;접시꽃;HEEMST;LEGESTOKKROSE;PRAWOŚLAZ;Altéia;MALVAVISCO;LÄKEMALVA;MALVAVISCO
1200002918;Mary;马利亚;馬利亞;MARIE;MARIA;Maria;ΜΑΡΙΑ;Maria;Marie;MARIA;MARIA;Maria;マリア;마리아;MARIA;MARIA;MARIA;Maria;MARÍA;MARIA;MARIA
1200002919;Mash;玛施;瑪施;MAŠ;MASJ;Masch;ΜΑΣ;Mas;Mash;MAS;MAS;Mas;マシュ;마스;MAS;MASJ;MASZ;Más;MAS;MAS;MAS
1200002922;Mason;泥水匠;泥水匠;ZEDNÍK;MURER;Maurer;ΧΤΙΣΤΗΣ;Muurari;Maçon;KANTERO;TUKANG BATU;Muratore;石工;석수;METSELAAR;MURER;MURARZ;Pedreiro;ALBAÑIL;MURARE;MASON
1200002938;Matthew;马太;馬太;MATOUŠ;MATTÆUS;Matthäus;ΜΑΤΘΑΙΟΣ;Matteus;Matthieu;MATEO;MATIUS;Matteo;マタイ;마태;MATTHEÜS;MATTEUS;MATEUSZ;Mateus;MATEO;MATTEUS;MATEO
1200002942;Maturity;成熟;成熟;ZRALOST;MODENHED;Reife;ΩΡΙΜΟΤΗΤΑ;Kypsyys;Maturité;KINANATAENGAN;MATANG, KEMATANGAN;Maturità;円熟;장성;RIJPHEID;MODENHET;DOJRZAŁOŚĆ;Madureza;MADUREZ;MOGENHET;PAGKAMAYGULANG
1200002945;Meal;餐，宴席;餐，宴席;;MÅLTID;Mahl;ΓΕΥΜΑ;Ateria;Repas;PANNANGAN;MAKAN, WAKTU MAKAN;Pasto;食事;식사;MAALTIJD;MÅLTID;POSIŁEK;Refeição;COMIDA;MÅLTID;KAINAN
1200002947;Measure;;;MÍRA;;;ΜΕΤΡΟ;;Mesure;SUKAT;UKURAN;Misura;単位;;;;;Medidas;MEDIDA;VIKT;PANUKAT
1200002949;Meat;肉食;肉食;MASO;;;ΚΡΕΑΣ;;Viande;KARNE;;;;고기;;;MIĘSO;;;;KARNE
1200002954;Medan;米但;米但;MEDAN;MEDAN;Medan;ΜΑΔΑΝ;Medan;Medân;MEDAN;MEDAN;Medan;メダン;므단;MEDAN;MEDAN;MEDAN;Medã;MEDÁN;MEDAN;MEDAN
1200002957;Mediator;居间人;居間人;PROSTŘEDNÍK;MELLEMMAND;Mittler;ΜΕΣΙΤΗΣ;Välittäjä;Médiateur;MANANGIBABAET;PERANTARA;Mediatore;仲介者;중개자;MIDDELAAR;MELLOMMANN;POŚREDNIK;Mediador;MEDIADOR;MEDLARE;TAGAPAMAGITAN
1200002958;Meditation;沉思;沉思;ROZJÍMÁNÍ;EFTERTANKE;Nachsinnen;ΣΤΟΧΑΣΜΟΣ;Mietiskely;Méditation;PANAGMENNAMENNA;RENUNG, PERENUNGAN;Meditazione;黙想，思い巡らす;묵상;MEDITATIE;MEDITASJON;ROZMYŚLANIE;Meditação;MEDITACIÓN;MEDITATION;PAGBUBULAY-BULAY
1200002959;Meekness;谦和;謙和;;SAGTMODIGHED;Sanftmut;;Sävyisyys;;KINAEMMA;KELEMBUTAN HATI;Mansuetudine;柔和;온유;ZACHTMOEDIGHEID;SAKTMODIGHET;POTULNOŚĆ;Mansidão;MANSEDUMBRE;;KAAMUAN
1200002973;Mem;门（希伯来字母译音）;門（希伯來字母譯音）;MEM;MEM;Mem;ΜΕΜ;Mem;Mém;MEM;MEM;Mem;メーム;멤;MEM;MEM;MEM;Meme;MEM;MEM;MEM
1200002974;Memorial;耶稣受难纪念聚会;耶穌受難紀念聚會;PAMÁTNÁ SLAVNOST;MINDEMÅLTID;Gedächtnismahl;ΑΝΑΜΝΗΣΗ;Muistonvietto;Mémorial;PANGLAGLAGIP;PERINGATAN;Commemorazione;記念式;기념식;GEDACHTENISVIERING;MINNEHØYTIDEN;PAMIĄTKA;Comemoração da morte de Cristo;CONMEMORACIÓN;ÅMINNELSEN;MEMORYAL
1200002976;Memphis;孟斐斯;孟斐斯;MEMFIS;MEMFIS;Memphis;ΜΕΜΦΙΣ;Memfis;Memphis;MEMFIS;MEMFIS;Menfi;メンフィス;멤피스;MEMPHIS;MEMFIS;MEMFIS;Mênfis;MENFIS;MEMFIS;MEMFIS
1200002981;Menstruation;月经;月經;MENSTRUACE;MENSTRUATION;Menstruation;ΕΜΜΗΝΟΡΡΟΙΑ;Kuukautiset;Règles;PANAGKADAWYAN;HAID;Mestruazione;月経;월경;MENSTRUATIE;MENSTRUASJON;MIESIĄCZKA;Menstruação;MENSTRUACIÓN;MENSTRUATION;PAGREREGLA
1200002993;Merchant;商人;商人;KUPEC;KØBMAND;Kaufmann;ΕΜΠΟΡΟΣ;Kauppias;Marchand;KOMERSIANTE;SAUDAGAR;Commerciante;商人;상인;KOOPMAN;KJØPMANN;KUPIEC;Mercador, comerciante;MERCADER, COMERCIANTE;KÖPMAN;MANGANGALAKAL
1200002994;Mercy;慈悲;慈悲;MILOSRDENSTVÍ;BARMHJERTIGHED;Barmherzigkeit, Erbarmung;ΕΛΕΟΣ;Armo;Miséricorde;ASI;BELAS KASIHAN;Misericordia;憐れみ;자비;BARMHARTIGHEID;BARMHJERTIGHET;MIŁOSIERDZIE;Misericórdia;MISERICORDIA;BARMHÄRTIGHET;AWA, KAAWAAN
1200003001;Merodach;米罗达;米羅達;MERODAK;MERODAK;Merodach;ΜΕΡΩΔΑΧ;Merodak;Merodak;MERODAC;MERODAKH;Merodac;メロダク;므로닥;MERODACH;MERODAK;MERODACH;Merodaque;MERODAC;MERODAK;MERODAC
1200003016;Mesopotamia;美索不达米亚;美索不達米亞;MEZOPOTÁMIE;MESOPOTAMIEN;Mesopotamien;ΜΕΣΟΠΟΤΑΜΙΑ;Mesopotamia;Mésopotamie;MESOPOTAMIA;MESOPOTAMIA;Mesopotamia;メソポタミア;메소포타미아;MESOPOTAMIË;MESOPOTAMIA;MEZOPOTAMIA;Mesopotâmia;MESOPOTAMIA;MESOPOTAMIEN;MESOPOTAMIA
1200003017;Messenger;使者;使者;POSEL;SENDEBUD;Bote;ΑΓΓΕΛΙΟΦΟΡΟΣ;Sanansaattaja;Messager;MENSAHERO;UTUSAN;Messaggero;使者;사자, II;BODE, BOODSCHAPPER;SENDEBUD;POSŁANIEC;Mensageiro;MENSAJERO;BUDBÄRARE;MENSAHERO
1200003018;Messiah;弥赛亚;彌賽亞;MESIÁŠ;MESSIAS;Messias;ΜΕΣΣΙΑΣ;Messias;Messie;MESIAS;MESIAS;Messia;メシア;메시아;MESSIAS;MESSIAS;MESJASZ;Messias;MESÍAS;MESSIAS;MESIYAS
1200003020;Metalworker;金工;金工;ZPRACOVATEL KOVŮ;SMED;Metallbearbeiter;ΜΕΤΑΛΛΟΥΡΓΟΣ;Metallityöntekijä;Ouvrier en métaux;MANAGOBRA ITI METAL;PERAJIN LOGAM;Metalli, Lavoratore di;金属細工人;금속 세공인;METAALBEWERKER;METALLARBEIDER;METALE, OBRÓBKA;Metal, Trabalhador em;METALARIO;METALLBEARBETNING;PLATERO
1200003022;Methuselah;玛土撒拉;瑪土撒拉;METUZALÉM;METUSALEM;Methusalah;ΜΑΘΟΥΣΑΛΑ;Metusalah;Methoushélah;MATUSALEM;METUSELAH;Metusela;メトセラ;므두셀라;METHUSALAH;METUSJALAH;METUSZELACH;Metusalém;MATUSALÉN;METUSELA;MATUSALEM
1200003027;Mezuzah;经文楣铭;經文楣銘;MEZUZA;MESUSA;Mesusa;ΜΕΖΟΥΖΑΧ;Mesusa;Mézouza;MEZUZAH;MEZUZAH;Mezuzah;メズーザ;메주자;MEZOEZA;MESUSA;MEZUZA;Mezuzá;MEZUZÁ;MEZUZA;MEZUZAH
1200003031;Mica;;;MIKA;;;ΜΙΧΑ;Mika;;MICA;MIKA;Mica;ミカ，I;미카;;;MICHA;Mica;MICÁ;;MICA
1200003032;Micah;米迦;米迦;MICHEÁŠ;MIKA;Micha;ΜΙΧΑΙΑΣ;Miika;Mika;MIKIAS;MIKHA;Michea;ミカ，II;미가;MICHA;MIKA;MICHEASZ;Miquéias;MIQUEAS;MIKA;MIKAS
1200003035;Michael;米迦勒;米迦勒;MICHAEL;MIKAEL;Michael;ΜΙΧΑΗΛ;Mikael;Mikaël;MIGUEL;MIKHAEL;Michele;ミカエル;미가엘;MICHAËL;MIKAEL;MICHAEL;Miguel;MIGUEL;MIKAEL;MIGUEL
1200003042;Midwife;接生妇;接生婦;PORODNÍ BÁBA;JORDEMODER;Hebamme;ΜΑΙΑ;Kätilö;Accoucheuse;MAMMALTOT;BIDAN;Levatrice;産婆;산파;VROEDVROUW;JORDMOR;POŁOŻNA;Parteira;PARTERA;BARNMORSKA;KOMADRONA
1200003054;Mildew;霉灾;霉災;;MELDUG;Mehltau;ΜΥΚΗΤΙΑΣΗ ΤΩΝ ΦΥΤΩΝ;Ruoste, II;Rouille, II;BUOT;HAMA JAMUR;;白渋病;버짐병;MEELDAUW;MELDUGG;;Bolor;TIZÓN;MJÖLDAGG;AMAG
1200003055;Mildness;温和;温和;MÍRNOST;MILDHED;Milde;ΠΡΑΟΤΗΤΑ;Lempeys;Douceur;KINAALUMAMAY;LEMAH LEMBUT;Mitezza;温和;온화;ZACHTAARDIGHEID;MILDHET;ŁAGODNOŚĆ;Brandura;APACIBILIDAD;MILDHET;KAHINAHUNAN
1200003056;Mile;里;里;MÍLE;MIL;Meile;ΜΙΛΙ, ΧΙΛΙΟΜΕΤΡΟ;;Mille;MILIA;MIL;Miglio, I;マイル;마일;MIJL;MIL, KILOMETER;MILA;Milha;KILÓMETRO;MIL, KILOMETER;MILYA
1200003059;Milk;奶;奶;MLÉKO;MÆLK;Milch;ΓΑΛΑ;Maito;Lait;GATAS;SUSU;Latte;乳;젖;MELK;MELK;MLEKO;Leite;LECHE;MJÖLK;GATAS
1200003060;Mill;磨;磨;MLÝNEK;KVÆRN;Mühle;ΜΥΛΟΣ;Mylly;Moulin;GILINGAN;KILANGAN;Macina;臼;맷돌;MOLEN;KVERN;ŻARNA;Moinho, mó;MOLINO;KVARN;GILINGAN
1200003061;Millet;小米;小米;PROSO;HIRSE;Hirse;ΚΕΧΡΙ;Hirssi;Millet;MIJO;SEKOI;Miglio, II;きび;기장;GIERST;HIRSE;PROSO;Painço;MIJO;HIRS;MIJO
1200003063;Millstone;磨石;磨石;MLÝNSKÝ KÁMEN;MØLLESTEN;Mühlstein;ΜΥΛΟΠΕΤΡΑ;Myllynkivi;Meule;GILINGAN A BATO;BATU KILANGAN;Mola;臼石;;MOLENSTEEN;KVERNSTEIN;KAMIEŃ MŁYŃSKI;Mó;PIEDRA DE MOLINO;KVARNSTEN;
1200003064;Mina;弥拿;彌拿;MINA;MINE;Mine;ΜΝΑ;Mina;Mine;MINA;MINA;Mina;ミナ;미나;MINE;MINE;MINA;Mina;MINA, I;MINA;MINA
1200003065;Mind;思想;思想;MYSL;SIND;Sinn;ΔΙΑΝΟΙΑ, ΝΟΥΣ;Mieli;Pensée;PANUNOT;PIKIRAN;Mente;思い，知力;정신, 생각;GEEST (II);SINN;UMYSŁ;Mente;MENTE;SINNE;PAG-IISIP
1200003068;Minister;仆人;僕人;SLUŽEBNÍK;TJENER;Diener;ΔΙΑΚΟΝΟΣ;Palvelija;Ministre;MINISTRO;PELAYAN;Ministro;奉仕者，仕える者;봉사자, 섬기는 사람;DIENAAR;TJENER;SŁUGA, USŁUGUJĄCY;Ministro;MINISTRO;TJÄNARE;MINISTRO, LINGKOD
1200003069;Ministry;职务;職務;SLUŽBA;TJENESTE;Dienst;ΔΙΑΚΟΝΙΑ;Palvelus;Ministère;MINISTERIO;PELAYANAN;Ministero;奉仕の務め;봉사의 직무;BEDIENING;TJENESTE;SŁUŻBA, USŁUGIWANIE;Ministério;MINISTERIO;TJÄNST;MINISTERYO
1200003072;Mint;薄荷;薄荷;MÁTA;MYNTE;Minze;ΔΥΟΣΜΟΣ;Minttu;Menthe;YERBABUENA;MENTOL;Menta;はっか;박하;MUNT;MYNTE;MIĘTA;Hortelã;HIERBABUENA;MYNTA;YERBABUENA
1200003076;Mirror;镜子;鏡子;ZRCADLO;SPEJL;Spiegel;ΚΑΘΡΕΦΤΗΣ;Peili;Miroir;PAGSARMINGAN;CERMIN;Specchio;鏡;거울;SPIEGEL;SPEIL;LUSTRO;Espelho;ESPEJO;SPEGEL;SALAMIN, II
1200003077;Miscarriage;堕胎;墮胎;;DØDFØDSEL;;ΕΚΤΡΩΣΗ;;Fausse couche;ALIS;ABORSI;;;유산;MISGEBOORTE;;;;;MISSFALL;PAGKALAGLAG
1200003087;Mist;雾;霧;MLHA;TÅGE;Dunst;ΟΜΙΧΛΗ;Usva;Brume;ANGEP;KABUT;Vapore;霧;안개;NEVEL;TÅKE;OPAR, MGŁA;Bruma, neblina, névoa;NEBLINA;DIMMA, DIS;SINGAW, MANIPIS NA ULAP
1200003099;Modesty;谦逊，端庄;謙遜，端莊;SKROMNOST;BESKEDENHED;Bescheidenheit;ΜΕΤΡΙΟΦΡΟΣΥΝΗ;Vaatimattomuus, häveliäisyys;Modestie;;SAHAJA, BERSAHAJA;Modestia;慎み;겸허;BESCHEIDENHEID;BESKJEDENHET;SKROMNOŚĆ;Modéstia;MODESTIA;BLYGSAMHET;KAHINHINAN
1200003101;Molech;摩洛;摩洛;MOLEK;MOLEK;Molech;ΜΟΛΟΧ;Molek;Molek;MOLEC;MOLEKH;Molec;モレク;몰렉;MOLECH;MOLEK;MOLOCH;Moloque;MÓLEK;MOLEK;MOLEC
1200003102;Mole Rat;鼹鼠;鼹鼠;SLEPEC;BLINDMUS;Blindmaus;ΤΥΦΛΟΠΟΝΤΙΚΑΣ;Sokkohiiri;Rat-taupe;UTOT;TIKUS-BESAR-MONDOK;Talpa;もぐらねずみ;두더지쥐;BLINDMUIS;BLINDMUS;ŚLEPIEC;Espálace;RATA TOPO;BLINDRÅTTA;DAGANG-LUPA
1200003104;Moloch;;;MOLOCH;MOLOK;Moloch;;Molok;Molok;MOLOC;MOLOKH;Moloc;モロク;몰록;MOLOCH;MOLOK;;;MOLOC;MOLOK;MOLOC
1200003106;Money;钱;錢;PENÍZE;MØNT;Geld;ΧΡΗΜΑΤΑ;Raha;Monnaie;KUARTA;UANG;Denaro;貨幣，金;돈;GELD;PENGER;PIENIĄDZE;Dinheiro;DINERO;MYNT;SALAPI
1200003107;Money Changer;兑钱商;兑錢商;SMĚNÁRNÍK;PENGEVEKSLER;Geldwechsler;ΑΡΓΥΡΑΜΟΙΒΟΣ;Rahanvaihtaja;Changeur;AGSUKSUKAT ITI KUARTA;PENUKAR UANG;Cambiamonete;両替屋;돈 바꿔 주는 사람;GELDWISSELAAR;PENGEVEKSLER;WYMIENIAJĄCY PIENIĄDZE;Cambista;CAMBISTA;PENNINGVÄXLARE;TAGAPAGPALIT NG SALAPI
1200003108;Month;月份;月份;;MÅNED;Monat;ΜΗΝΑΣ;Kuukausi;Mois;;BULAN, I;Mese;月，I;달, 월;MAAND;MÅNED;MIESIĄC;Mês;MES;MÅNAD;
1200003109;Monument;纪念碑;紀念碑;POMNÍK;MINDESMÆRKE;Denkmal;ΜΝΗΜΕΙΟ;Muistomerkki;Monument;MONUMENTO;MONUMEN;Monumento;記念碑;기념비, 기념물;MONUMENT;MINNESMERKE;POMNIK;Monumento;MONUMENTO;MINNESMÄRKE, MINNESSTOD;BANTAYOG
1200003110;Moon;月亮;月亮;MĚSÍC;MÅNE;Mond;ΣΕΛΗΝΗ;Kuu;Lune;BULAN;BULAN, II;Luna;月，II;달;MAAN;MÅNE;KSIĘŻYC;Lua;LUNA;MÅNEN;BUWAN
1200003118;Moses;摩西;摩西;MOJŽÍŠ;MOSES;Moses;ΜΩΥΣΗΣ;Mooses;Moïse;MOISES;MUSA;Mosè;モーセ;모세;MOZES;MOSES;MOJŻESZ;Moisés;MOISÉS;MOSE;MOISES
1200003119;Mosquito;蚊子;蚊子;;;Moskito;ΚΟΥΝΟΥΠΙ;Hyttynen;;LAMOK;NYAMUK;Zanzara;蚊;모기;MUSKIET;;MOSKIT;Mosquito;MOSQUITO;;LAMOK
1200003122;Moth;蛾;蛾;MOL, MŮRA;MØL;Motte;ΣΚΟΡΟΣ;Koi;Mite;SANGA;NGENGAT;Tignola;蛾;나방, 옷좀나방;MOT;MØLL;MÓL;Traça;POLILLA;MAL;TANGÀ
1200003123;Mother;母亲;母親;MATKA;MODER;Mutter;ΜΗΤΕΡΑ;Äiti;Mère;INA;IBU;Madre;母;어머니;MOEDER;MOR;MATKA;Mãe;MADRE;MODER, MOR;INA
1200003124;Mound;米罗土垒;米羅土壘;VAL;;Wall;ΥΨΩΜΑ;;Remblai;MUNTUON;;Terrapieno;塚;둔덕;WAL (I);VOLLEN;NASYP;Aterro;MONTÍCULO;VALLEN;GULOD
1200003128;Mourning;哀恸;哀慟;TRUCHLENÍ;SORG;Trauer;ΠΕΝΘΟΣ;Sureminen;Deuil;PANAGLEDDAANG;BERKABUNG;Cordoglio, Lutto;喪，嘆き悲しむ;애통, 애도;ROUW;SORG;ŻAŁOBA, ŻAL, ŻAŁOŚĆ;Pranto;DUELO;SORG;PAGDADALAMHATI
1200003129;Mouth;口;口;ÚSTA;MUND;Mund;ΣΤΟΜΑ;Suu;Bouche;NGIWAT;MULUT;Bocca;口;입;MOND;MUNN;USTA;Boca;BOCA;MUN;BIBIG, BUNGANGA
1200003132;Mule;骡;騾;MUL, MULA;MULDYR;Maultier;ΜΟΥΛΑΡΙ;Muuli;Mulet;MULO;BAGAL;Mulo;らば;노새;MUILDIER;MULDYR;MUŁ;Mulo;MULO;MULA;MULA
1200003134;Murder;杀人;殺人;VRAŽDA;MORD;Mord;ΦΟΝΟΣ;Murha;Meurtre;PAMMAPATAY;BUNUH, MEMBUNUH;Assassinio;殺害，殺人;살인;MOORD;MORD;MORDERSTWO;Assassínio (homicídio);ASESINATO;MORD;PAGPASLANG
1200003137;Music;音乐;音樂;HUDBA;MUSIK;Musik;ΜΟΥΣΙΚΗ;Musiikki;Musique;MUSIKA;MUSIK;Musica;音楽，調べ;음악;MUZIEK;MUSIKK;MUZYKA;Música;MÚSICA;MUSIK;MUSIKA
1200003138;Mustache;;;KNÍR;OVERSKÆG;Schnurrbart;ΜΟΥΣΤΑΚΙ;Viikset;Moustache;IMING;KUMIS;Baffi;口ひげ;콧수염;SNOR;BART;WĄSY;Bigode;BIGOTE;MUSTASCH;BIGOTE
1200003139;Mustard;芥;芥;HOŘČICE;SENNEP;Senf;ΣΙΝΑΠΙ;Sinappi;Moutarde;MUSTASA;MOSTER;Senape;からし;겨자;MOSTERD;SENNEP;GORCZYCA;Mostarda;MOSTAZA;SENAP;MUSTASA
1200003141;Muzzle;;;NÁHUBEK;;Maulkorb;ΦΙΜΩΤΡΟ;Suun sitominen;Muselière;BUSAL;BERANGUS;Museruola;くつこ;부리망;MUILBAND;MUNNKURV;KAGANIEC;Mordaça, açaimo;BOZAL;MUNKORG;BUSAL
1200003143;Myrrh;没药;沒藥;MYRHA;MYRRA;Myrrhe;ΣΜΥΡΝΑ;Mirha;Myrrhe;MIRRA;MUR;Mirra;没薬;몰약;MIRRE;MYRRA;MIRRA;Mirra, II;MIRRA;MYRRA;MIRA, I
1200003144;Myrtle;香桃木;香桃木;MYRTA;MYRTE;Myrte;ΜΥΡΤΙΑ;Myrtti;Myrte;ARRAYAN;MIRTEL;Mirto;ぎんばいか;도금양;MIRT;MYRTE;MIRT;Murta;MIRTO;MYRTEN;MIRTO
1200003146;Mystery;奥秘;奧秘;ZÁHADA;;Geheimnis;ΜΥΣΤΗΡΙΟ;Salaisuus;Mystère;MISTERIO;MISTERI;Mistero;秘義;신비;MYSTERIE;HEMMELIGHET;TAJEMNICA;Mistério;MISTERIO;;HIWAGA
1200003172;Nahum;那鸿;那鴻;NAHUM;NAHUM;Nahum;ΝΑΟΥΜ;Nahum;Nahoum;NAHUM;NAHUM;Naum;ナホム;나훔;NAHUM;NAHUM;NAHUM;Naum;NAHÚM;NAHUM;NAHUM
1200003174;Nail;钉子;釘子;HŘEBÍK;SØM;Nagel;ΚΑΡΦΙ;Naula;Clou;LANSA;PAKU;Chiodo;くぎ;못, I;SPIJKER;NAGLE;GWÓŹDŹ;Prego;CLAVO;SPIK;PAKO
1200003177;Name;名;名;JMÉNO;NAVN;Name;ΟΝΟΜΑ;Nimi;Nom;NAGAN;NAMA;Nome;名;이름;NAAM;NAVN;IMIĘ, NAZWA;Nome;NOMBRE;NAMN;PANGALAN
1200003178;Naomi;拿俄米;拿俄米;NOEMI;NO’OMI;Noomi;ΝΑΟΜΙ;Noomi;Naomi;NOEMI;NAOMI;Naomi;ナオミ;나오미;NAOMI;NO’OMI;NOEMI;Noemi;NOEMÍ;NOOMI;NOEMI
1200003182;Narcissus;拿其苏;拿其蘇;NARKISSOS;NARKISSUS;Narcissus;ΝΑΡΚΙΣΣΟΣ;Narkissos;Narcisse;NARCISO;NARKISUS;Narcisso;ナルキソ;나깃수;NARCISSUS;NARKISSOS;NARCYZ;Narciso;NARCISO;NARKISSOS;NARCISO
1200003183;Nard;甘松油;甘松油;;;;;;;;NARWASTU;Nardo;ナルド;나드;;;NARD;;;;
1200003188;Nature;本性，本质;本性，本質;PŘÍRODA, PŘIROZENOST;NATUR;Natur;ΦΥΣΗ;Luonto;Nature;NAINKASIGUDAN, NAKAPARSUAAN;KODRAT;Natura;性質，自然;본성, 자연;NATUUR;NATUR;NATURA;Natureza;NATURALEZA;NATUR;KALIKASAN
