1200003511;Pledge;possession;
1200003512;Plow;artifact;
1200003513;Plowing;act;
1200003514;Plummet;artifact;
1200003516;Poison;substance;
1200003517;Poisonous Plant;plant;
1200003518;Polygamy;state;
1200003519;Pomegranate;plant;
1200003521;Pontus;person;name
1200003522;Pool;artifact;
1200003524;Poor;group;
1200003528;Porch;artifact;
1200003530;Porcupine;animal;
1200003531;Porphyry;substance;
1200003532;Portent;event;
1200003533;Pot;artifact;
1200003536;Potsherd;artifact;
1200003537;Potter;person;
1200003539;Pound;quantity;
1200003541;Praetorian Guard;person;name
1200003542;Praise;communication;
1200003543;Prayer;act;
1200003545;Prefect;person;
1200003546;Pregnancy;state;
1200003547;Preparation;act;
1200003548;Presence;state;
1200003550;Press;group;
1200003551;Presumptuousness;attribute;
1200003552;Pride;feeling;
1200003553;Priest;person;
1200003555;Prince;person;
1200003557;Prison;artifact;
1200003558;Procession;event;
1200003560;Proconsul;person;
1200003561;Prophecy;cognition;
1200003562;Prophet;person;
1200003563;Prophetess;person;
1200003565;Proselyte;person;
1200003566;Prostitute;person;
1200003570;Province;location;
1200003571;Pruning Shears;artifact;
1200003579;Pul;quantity;
1200003580;Punishment;act;
1200003583;Pupil;person;
1200003586;Purchase;act;
1200003587;Purification;act;
1200003588;Purim;time;name
1200003589;Purple;attribute;
1200003590;Purse;artifact;
1200003591;Put;act;
1200003596;Pyrrhus;person;name
1200003598;Quail;food;
1200003599;Quarantine;state;
1200003600;Quarrel;communication;
1200003601;Quarry;person;
1200003602;Quart;quantity;
1200003603;Quartermaster;person;
1200003605;Queen;animal;
1200003608;Quiver;feeling;
1200003613;Rabbi;person;
1200003621;Rachel;person;name
1200003625;Rain;phenomenon;
1200003626;Rainbow;object;
1200003629;Ram;artifact;
1200003635;Rameses;person;name
1200003639;Rampart;artifact;
1200003640;Ransom;possession;
1200003647;Rape;plant;
1200003651;Raven;animal;
1200003652;Razor;artifact;
1200003653;Reading;cognition;
1200003656;Reasonableness;state;
1200003658;Rebekah;person;name
1200003659;Rebelliousness;attribute;
1200003660;Rebuke;communication;
1200003664;Reconciliation;act;
1200003665;Recorder;artifact;
1200003666;Re-creation;act;
1200003667;Red;attribute;
1200003668;Redemption;act;
1200003669;Red Sea;object;name
1200003670;Reed;plant;
1200003673;Refuge;location;
1200003676;Registration;act;
1200003677;Regret;feeling;
1200003687;Relief;feeling;
1200003690;Remnant;relation;
1200003691;Repentance;feeling;
1200003699;Reproach;communication;
1200003700;Reproof;communication;
1200003705;Resident;person;
1200003707;Respect;cognition;
1200003708;Restoration;time;name
1200003709;Resurrection;event;name
1200003710;Retirement;state;
1200003711;Retribution;possession;
1200003713;Reuben;person;name
1200003716;Revelation;communication;
1200003718;Revelry;act;
1200003726;Rhodes;person;name
1200003727;Rib;artifact;
1200003730;Riches;possession;
1200003731;Riddle;communication;
1200003732;Ridicule;communication;
1200003733;Righteousness;attribute;
1200003737;Ring;attribute;
1200003739;Ringworm;state;
1200003745;River;object;
1200003749;Road;artifact;
1200003750;Robe;artifact;
1200003751;Rock;object;
1200003756;Roebuck;animal;
1200003759;Roll;event;
1200003761;Roman;person;name
1200003763;Rome;location;name
1200003766;Ruby;possession;
1200003767;Rudder;artifact;
1200003768;Rue;plant;
1200003771;Ruler;artifact;
1200003774;Rush;act;
1200003775;Rust;substance;
1200003776;Ruth;person;name
1200003786;Sack;artifact;
1200003787;Sackcloth;artifact;
1200003793;Sacrifice;act;
1200003794;Saddle;artifact;
1200003796;Saffron;plant;
1200003800;Salem;location;name
1200003801;Salim;person;name
1200003806;Salmon;animal;
1200003808;Salome;person;name
1200003809;Salt;substance;
1200003815;Salvation;act;
1200003816;Samaria;location;name
1200003817;Samaritan;person;name
1200003818;Samekh;communication;
1200003823;Samson;person;name
1200003824;Samuel;person;name
1200003827;Sanctification;act;
1200003828;Sanctuary;artifact;
1200003829;Sand;substance;
1200003830;Sandal;artifact;
1200003831;Sand Lizard;animal;
1200003832;Sanhedrin;group;name
1200003836;Sapphire;substance;
1200003837;Sarah;person;name
1200003839;Sardis;location;name
1200003840;Sardius;substance;
1200003841;Sardonyx;substance;
1200003845;Satan;person;name
1200003846;Satrap;person;
1200003847;Saul;person;name
1200003848;Savior;person;name
1200003849;Saw;communication;
1200003851;Scarecrow;artifact;
1200003852;Scarlet;attribute;
1200003854;Scepter;state;
1200003856;School;group;
1200003857;Scorpion;person;name
1200003858;Scourge;artifact;
1200003859;Scribe;person;name
1200003860;Scripture;communication;name
1200003863;Scythian;person;name
1200003864;Sea;object;
1200003866;Seal;artifact;
1200003867;Sealskin;substance;
1200003870;Seat;location;
1200003874;Secret;communication;
1200003875;Secretary;person;
1200003877;Sect;group;
1200003880;Sedition;act;
1200003881;Seed;plant;
1200003882;Seer;person;
1200003890;Self-control;act;
1200003891;Self-will;attribute;
1200003897;Sennacherib;person;name
1200003910;Service;act;
1200003911;Seth;person;name
1200003913;Settler;person;
1200003914;Seven;quantity;
1200003916;Sewing;act;
1200003926;Shadow;state;
1200003947;Shank;food;
1200003964;Shaving;act;
1200003973;Shebat;time;name
1200003981;Sheep;animal;
1200003982;Sheepfold;artifact;
1200003986;Sheik;person;
1200003987;Shekel;quantity;
1200003997;Shem;person;name
1200003998;Shema;communication;name
1200004016;Shepherd;person;
1200004029;Shibah;time;
1200004030;Shibboleth;communication;
1200004031;Shield;artifact;
1200004039;Shiloh;act;name
1200004058;Shin;body;
1200004063;Ship;artifact;
1200004068;Shisha;artifact;
1200004071;Shittim;plant;
1200004083;Shoulder;body;
1200004084;Shovel;artifact;
1200004087;Shua;group;name
1200004110;Sickle;artifact;
1200004111;Sickness;state;
1200004113;Sidon;location;name
1200004114;Sign;communication;
1200004115;Signal;communication;
1200004116;Signature;communication;
1200004119;Silk;artifact;
1200004122;Silvanus;person;name
1200004123;Silver;substance;
1200004124;Simeon;person;name
1200004131;Simon;person;name
1200004134;Sin;attribute;
1200004135;Sinai;object;name
1200004136;Sinew;body;
1200004138;Singleness;attribute;
1200004142;Sion;location;name
1200004149;Sister;person;
1200004153;Sivan;time;name
1200004154;Six;quantity;
1200004155;Skin;body;
1200004157;Sky;object;
1200004158;Slander;communication;
1200004159;Slap;event;
1200004160;Slave;person;
1200004161;Sledge;artifact;
1200004162;Sleep;state;
1200004163;Sling;food;
1200004164;Slinger;person;
1200004165;Smoke;phenomenon;
1200004166;Smyrna;location;name
1200004167;Snail;animal;
1200004168;Snake;animal;
1200004169;Snare;cognition;
1200004170;Snow;phenomenon;
1200004171;Snuffers;artifact;
1200004172;So;communication;
1200004173;Soberness;state;
1200004176;Sodom;location;
1200004177;Soldier;person;
1200004178;Solomon;person;name
1200004179;Son;person;
1200004180;Song;communication;
1200004186;Sorcerer;person;
1200004188;Sorrel;plant;
1200004192;Soul;person;
1200004193;Sourdough;substance;
1200004194;South;location;name
1200004195;Sovereignty;state;
1200004196;Sow;animal;
1200004198;Spain;location;name
1200004199;Span;time;
1200004200;Sparrow;animal;
1200004201;Spear;artifact;
1200004203;Speech;communication;
1200004204;Spell;state;
1200004205;Spelt;plant;
1200004206;Spice;substance;
1200004207;Spider;animal;
1200004209;Spikenard;artifact;
1200004210;Spinning;act;
1200004211;Spirit;person;
1200004212;Spiritism;attribute;
1200004213;Spit;object;
1200004214;Spoil;possession;
1200004215;Sponge;substance;
1200004216;Spring;time;
1200004217;Sprout;plant;
1200004218;Stachys;plant;name
1200004219;Stacte;substance;
1200004220;Staff;group;
1200004221;Stag;animal;
1200004222;Stake;possession;
1200004223;Stall;artifact;
1200004224;Star;object;
1200004225;Stater;possession;
1200004226;Statute;communication;
1200004228;Stealing;act;
1200004230;Stephen;person;name
1200004231;Steward;person;
1200004232;Stocks;artifact;
1200004234;Stomach;body;
1200004235;Stone;object;
1200004236;Stonecutter;person;
1200004238;Stoning;act;
1200004240;Storax;plant;
1200004241;Storehouse;artifact;
1200004242;Stork;animal;
1200004243;Straight;person;
1200004244;Stranger;person;
1200004245;Straw;substance;
1200004246;Street;artifact;
1200004247;Strife;state;
1200004248;Stringed Instrument;artifact;
1200004249;Strong Drink;food;
1200004250;Stubble;substance;
1200004251;Stubbornness;attribute;
1200004252;Stylus;artifact;
1200004254;Submissiveness;attribute;
1200004256;Succoth;time;name
1200004259;Sulfur;substance;
1200004260;Sun;object;
1200004265;Surety;attribute;
1200004266;Susa;location;name
1200004267;Susanna;communication;name
1200004269;Swallow;food;
1200004270;Swan;animal;
1200004272;Swearing;communication;
1200004273;Sweat;body;
1200004274;Swift;person;name
1200004275;Swimmer;person;
1200004276;Swine;animal;
1200004277;Sword;artifact;
1200004278;Sycamore;plant;
1200004282;Synagogue;artifact;
1200004284;Syracuse;location;name
1200004285;Syria;location;name
1200004295;Tabernacle;artifact;name
1200004297;Tableland;object;
1200004298;Tabor;artifact;
1200004309;Talent;cognition;
1200004314;Tamarisk;plant;
1200004315;Tambourine;artifact;
1200004319;Tanner;possession;
1200004322;Tar;substance;
1200004326;Tarsus;body;
1200004328;Tartan;artifact;
1200004329;Tartarus;cognition;name
1200004331;Tattoo;communication;
1200004332;Taw;communication;
1200004333;Taxation;possession;
1200004334;Tax Collector;person;
1200004339;Teeth;body;
1200004359;Temple;artifact;
1200004360;Ten;quantity;
1200004361;Ten Commandments;communication;name
1200004362;Tent;artifact;
1200004363;Tenth Part;quantity;
1200004364;Tentmaker;person;
1200004374;Thaddaeus;person;name
1200004375;Theater;artifact;
1200004379;Thessalonica;location;name
1200004381;Thief;person;
1200004382;Thigh;body;
1200004384;Thistle;plant;
1200004385;Thomas;person;name
1200004386;Thorn;cognition;
1200004389;Threshing;act;
1200004390;Throat;body;
1200004391;Throne;artifact;
1200004392;Thumb;body;
1200004394;Thunder;event;
1200004398;Tiberius;person;name
1200004416;Timothy;plant;
1200004418;Tin;substance;
1200004428;Tishri;time;name
1200004429;Tithe;possession;
1200004431;Titus;person;name
1200004440;Toe;body;
1200004447;Tomb;artifact;
1200004448;Tongue;body;
1200004450;Topaz;substance;
1200004453;Torch;artifact;
1200004454;Torment;state;
1200004458;Tow;act;
1200004459;Tower;artifact;
1200004460;Tower of Babel;artifact;
1200004461;Town;location;
1200004463;Tradition;cognition;
1200004464;Traitor;person;
1200004465;Trance;state;
1200004466;Transfiguration;time;name
1200004467;Transgression;act;
1200004468;Translator;person;
1200004469;Transportation;artifact;
1200004470;Trap;artifact;
1200004471;Treasury;possession;
1200004473;Trespass;act;
1200004474;Trial;act;
1200004475;Tribe;group;
1200004476;Tribulation;event;
1200004477;Tribunal;group;
1200004478;Tribute;communication;
1200004482;Trumpet;artifact;
1200004483;Truth;cognition;
1200004490;Turban;artifact;
1200004492;Turquoise;substance;
1200004493;Turtledove;animal;
1200004494;Tutor;person;
1200004497;Tyrannus;animal;name
1200004498;Tyre;location;name
1200004504;Ulcer;state;
1200004506;Ummah;group;name
1200004507;Uncle;person;
1200004509;Uncleanness;state;
1200004510;Understanding;cognition;
1200004518;Ur;location;name
1200004521;Uriah;person;name
1200004524;Urim and Thummim;communication;
1200004540;Valley;object;
1200004545;Vapor;substance;
1200004547;Vat;possession;
1200004549;Vegetation;group;
1200004550;Veil;artifact;
1200004551;Vengeance;act;
1200004552;Venom;substance;
1200004553;Vermilion;attribute;
1200004556;Village;group;
1200004557;Vine;plant;
1200004558;Vinegar;food;
1200004560;Vineyard;artifact;
1200004561;Viper;animal;
1200004563;Virgin;person;
1200004564;Vision;cognition;
1200004565;Visionary;person;
1200004566;Voice;attribute;
1200004568;Vow;communication;
1200004569;Vulture;animal;
1200004570;Wages;event;
1200004571;Wagon;artifact;
1200004573;War;act;
1200004575;Warp;state;
1200004579;Watch;artifact;
1200004580;Watchman;person;
1200004581;Watchtower;artifact;
1200004582;Water;substance;
1200004583;Water Gate;artifact;
1200004584;Watermelon;plant;
1200004586;Waw;communication;
1200004587;Wax;substance;
1200004589;Weaning;act;
1200004591;Weaving;act;
1200004592;Weeds;artifact;
1200004593;Week;time;
1200004595;Weeping;act;
1200004597;Well;artifact;
1200004598;West;location;name
1200004599;Wheat;plant;
1200004600;Wheel;artifact;
1200004601;Whip;artifact;
1200004602;White;person;name
1200004603;Wickedness;act;
1200004604;Widow;person;
1200004605;Wife;person;
1200004606;Wild Ass;animal;
1200004608;Wilderness;state;
1200004610;Wild Goat;animal;
1200004611;Willow;plant;
1200004612;Wind;phenomenon;
1200004613;Window;artifact;
1200004615;Winepress;artifact;
1200004617;Winnowing;act;
1200004618;Wisdom;cognition;
1200004619;Witness;person;
1200004620;Wolf;animal;
1200004621;Woman;person;
1200004622;Womb;body;
1200004623;Woof;artifact;
1200004624;Wool;artifact;
1200004626;Work;act;
1200004627;World;object;
1200004628;Worm;animal;
1200004629;Wormwood;plant;
1200004630;Worship;act;
1200004631;Wrath;feeling;
1200004632;Writing;act;
1200004634;Yahweh;person;name
1200004635;Year;time;
1200004636;Yeast;substance;
1200004639;Yoke;artifact;
1200004666;Zayin;communication;
1200004668;Zeal;feeling;
1200004677;Zebra;animal;
1200004681;Zechariah;person;name
1200004696;Zephaniah;person;name
1200004721;Zeus;person;name
1200004740;Zion;location;name
1200004749;Zither;artifact;
1200004758;Zodiac;location;
